Fri Dec  9 10:56:02 2022    async

         1084106 function calls (1058191 primitive calls) in 43.945 seconds

   Ordered by: cumulative time, internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      188    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\backend_bases.py:639(flipy)
       26    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\axis.py:1352(get_major_locator)
        2    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\patches.py:2131(__new__)
        3    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\backend_bases.py:2389(mpl_connect)
        1    0.000    0.000    0.000    0.000 {built-in method _winapi.WriteFile}
       22    0.000    0.000    0.000    0.000 {method 'tell' of '_io.BufferedRandom' objects}
       40    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\_collections_abc.py:283(__subclasshook__)
        4    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\transforms.py:808(null)
       10    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\babel\numbers.py:372(get_decimal_quantum)
       30    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\zipfile.py:454(_encodeFilenameFlags)
       48    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\axes\_base.py:3006(<genexpr>)
       10    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\babel\numbers.py:933(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\enum.py:1017(_decompose)
       64    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.normalize_axis_index}
      114    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\PIL\TiffImagePlugin.py:260(<genexpr>)
       74    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\numpy\linalg\linalg.py:194(_assert_stacked_2d)
      131    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\axis.py:695(isDefault_majfmt)
      136    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\markers.py:368(get_snap_threshold)
        2    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\styles\stylesheet.py:119(_expand_named_style)
       10    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\xlsx2html\format\number.py:57(_match_number)
        4    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\styles\fills.py:84(__init__)
        7    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\figure.py:2894(<lambda>)
        1    0.000    0.000    0.000    0.000 {built-in method PIL._imaging.fill}
        1    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\gridspec.py:335(__init__)
        2    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\encodings\__init__.py:43(normalize_encoding)
        7    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\styles\cell_style.py:172(__init__)
       21    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:736(find_spec)
        2    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\reader\excel.py:100(_find_workbook_part)
        1    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\packaging\manifest.py:114(extensions)
        3    0.000    0.000    0.000    0.000 {built-in method _winapi.ConnectNamedPipe}
        2    0.000    0.000    0.000    0.000 {built-in method _warnings.warn}
        4    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\xml\etree\ElementTree.py:1307(_close_and_return_root)
       16    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\zipfile.py:746(close)
        4    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\worksheet\_reader.py:377(bind_merged_cells)
        7    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\figure.py:71(_entry_from_axes)
        1    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\cbook\__init__.py:232(_remove_proxy)
        2    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\legend.py:571(_set_loc)
      136    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\markers.py:282(get_joinstyle)
      241    0.000    0.000    0.000    0.000 {built-in method builtins.ord}
       28    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\workbook\workbook.py:308(<listcomp>)
        6    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\worksheet\hyperlink.py:44(__init__)
       37    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\sre_parse.py:168(__setitem__)
        4    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\inspect.py:1878(_signature_is_functionlike)
       19    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:523(_check_name_wrapper)
       42    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\numpy\lib\arraysetops.py:125(_unpack_tuple)
        2    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\worksheet\_writer.py:263(write_tables)
       12    0.000    0.000    0.000    0.000 {method 'searchsorted' of 'numpy.ndarray' objects}
        4    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\figure.py:1552(_process_projection_requirements)
        3    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\styles\named_styles.py:189(append)
        2    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(tile)
       26    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\spines.py:585(__len__)
       27    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\workbook\workbook.py:316(<listcomp>)
        4    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\patches.py:3986(set_mutation_scale)
        1    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\multiprocessing\pool.py:744(__init__)
      136    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\markers.py:352(get_alt_path)
       10    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\zipfile.py:1699(_writecheck)
       75    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\re.py:315(_compile_repl)
        6    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\worksheet\table.py:347(__init__)
       82    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\sre_parse.py:81(groups)
        4    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\figure.py:2369(axes)
        8    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\axis.py:2239(get_minpos)
        5    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\axes\_base.py:786(_request_autoscale_view)
       58    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\offsetbox.py:478(<listcomp>)
       20    0.000    0.000    0.000    0.000 {method 'scaleb' of 'decimal.Decimal' objects}
        4    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\spines.py:539(from_dict)
       21    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:351(__init__)
      140    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\bezier.py:235(degree)
      214    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\offsetbox.py:169(<genexpr>)
       28    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\multiprocessing\util.py:48(debug)
        6    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\workbook\child.py:164(path)
       30    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\utils\cell.py:115(column_index_from_string)
        2    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\worksheet\_writer.py:213(write_print)
      232    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\cell\cell.py:127(col_idx)
       33    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\spines.py:582(__iter__)
        1    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\jinja2\environment.py:1210(from_code)
       48    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\cycler.py:386(<dictcomp>)
      128    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\axis.py:711(isDefault_minfmt)
       51    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\text.py:363(<listcomp>)
        8    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\gridspec.py:641(rowspan)
        8    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\legend.py:690(get_legend_handler)
        1    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\packaging\manifest.py:120(<setcomp>)
       68    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\pathlib.py:1089(_init)
      128    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\axis.py:703(isDefault_minloc)
        9    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\workbook\child.py:15(avoid_duplicate_name)
        3    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\axis.py:1712(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\gridspec.py:33(__init__)
      156    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\numpy\core\fromnumeric.py:1751(_ravel_dispatcher)
      136    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\lines.py:871(get_drawstyle)
      133    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\artist.py:1298(mouseover)
      136    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\lines.py:596(get_markevery)
       97    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
       59    0.000    0.000    0.000    0.000 {method 'find' of 'bytearray' objects}
        1    0.000    0.000    0.000    0.000 {method 'split' of 're.Pattern' objects}
       36    0.000    0.000    0.000    0.000 {built-in method _codecs.charmap_decode}
        2    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\backend_bases.py:1775(draw_event)
        1    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\jinja2\compiler.py:720(write_commons)
        1    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\styles\named_styles.py:149(as_name)
        3    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\copyreg.py:103(_slotnames)
       16    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
        7    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\transforms.py:981(x1)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1155(__init__)
        8    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\gridspec.py:647(colspan)
        1    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\pdfkit\pdfkit.py:132(command)
       16    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\zipfile.py:716(__init__)
       24    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\multiprocessing\process.py:205(daemon)
       10    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\descriptors\base.py:226(__set__)
       82    0.000    0.000    0.000    0.000 {method '__exit__' of 'numpy.nditer' objects}
        2    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\figure.py:293(get_children)
        3    0.000    0.000    0.000    0.000 {built-in method _locale._getdefaultlocale}
        3    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\styles\numbers.py:187(__init__)
      126    0.000    0.000    0.000    0.000 {built-in method _imp.acquire_lock}
        4    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\rcsetup.py:140(validate_bool)
        1    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\backend_bases.py:722(<dictcomp>)
        2    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\worksheet\_writer.py:199(write_hyperlinks)
        1    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\jinja2\compiler.py:301(__init__)
       76    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\offsetbox.py:171(<listcomp>)
        7    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\sre_parse.py:432(_uniq)
      126    0.000    0.000    0.000    0.000 {built-in method _imp.release_lock}
        4    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\_pylab_helpers.py:105(get_active)
        8    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\descriptors\excel.py:99(__set__)
        1    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\jinja2\compiler.py:581(enter_frame)
      112    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\numpy\core\fromnumeric.py:2493(_cumsum_dispatcher)
        1    0.000    0.000    0.000    0.000 {built-in method builtins.dir}
        1    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\sre_parse.py:969(parse_template)
      141    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\artist.py:418(is_transform_set)
      136    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\markers.py:336(get_path)
       57    0.000    0.000    0.000    0.000 {built-in method from_bytes}
       10    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\styles\styleable.py:43(__set__)
       19    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:35(_new_module)
       13    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\contextlib.py:470(_push_exit_callback)
       21    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\jinja2\compiler.py:474(newline)
       12    0.000    0.000    0.000    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\contextlib.py:408(__init__)
       36    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\numpy\lib\type_check.py:167(imag)
      136    0.000    0.000    0.000    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\markers.py:285(get_capstyle)
        3    0.000    0.000    0.000    0.000 {built-in method _winapi.SetNamedPipeHandleState}
